uid,dataset,score,lm_cc,loc,group
3e5c35298c1fbd2cb68ac0823a7abaae,xcodeeval_code_translation,1.0,6.199999999999999,6,C
c2bea59ff04b0bd3b8c12d17030b80ef,xcodeeval_code_translation,1.0,12.599999999999998,18,C
4713b444e12661e23d68e9de7dfc9f06,xcodeeval_code_translation,1.0,8.4,9,C
fcae61f21d6ba30fdf3c6acbd4665a44,xcodeeval_code_translation,1.0,14.2,15,C
9755f849269ff5bb60d9d901fc8e89fd,xcodeeval_code_translation,1.0,6.199999999999999,6,C
15e72d20d3afefbaedf3df00c4b997ef,xcodeeval_code_translation,1.0,19.0,22,C
267078b17a8b82f2c60f86cd246fb705,xcodeeval_code_translation,1.0,23.6,19,C
82396fe414f2eb1ab06908f9d82640c2,xcodeeval_code_translation,1.0,6.6,8,C
b9adee697d1c5b42ab1bee93003405fa,xcodeeval_code_translation,1.0,20.2,16,C
e4deed9eff4e19ba971d83a5f4c4f9e9,xcodeeval_code_translation,1.0,1.4,2,C
085863d5f4bc6028b98959b57d3b12ee,xcodeeval_code_translation,1.0,14.8,13,C
f823797306bf57ad7a6030434fb52e6c,xcodeeval_code_translation,1.0,16.6,17,C
211b92d22a43fe2581851823dc83e224,xcodeeval_code_translation,1.0,13.599999999999998,11,C
04b4e54084b93151383897a73537c412,xcodeeval_code_translation,1.0,32.6,32,C
dc1fd9c8636f5c8fdeeb0a2e1890485e,xcodeeval_code_translation,1.0,11.2,11,C
3ea4ebe483f09849972e54f07158f8d3,xcodeeval_code_translation,1.0,19.4,19,C
5f6ea8d8314842ce9a14c17973dbf82b,xcodeeval_code_translation,1.0,5.0,6,C
c7266053f2cde2a21f9fccacbbe7c3e9,xcodeeval_code_translation,1.0,8.0,7,C
d39540c42d75b8e44f02e04c65414ae4,xcodeeval_code_translation,1.0,21.4,17,C
f859632d746d41ffe19623b6a4013c40,xcodeeval_code_translation,1.0,3.8,5,C
e1e00c39ad6eafc1dedc91bd76fa0e9e,xcodeeval_code_translation,1.0,19.799999999999997,18,C
720629dd119c54ce49be68217d4b455f,xcodeeval_code_translation,1.0,3.8,6,C
aca21bb2e16f022541ebc396c6c9e617,xcodeeval_code_translation,1.0,15.8,14,C
3fca6aaff2bb9708b0ff5d61951485d1,xcodeeval_code_translation,1.0,10.4,10,C
017ce8d247bdc8775ae70083a8217857,xcodeeval_code_translation,1.0,15.0,14,C
f493fdd318cd0626cb3e8aeedb2cb692,xcodeeval_code_translation,1.0,6.199999999999999,9,C
3e605aaccb3aa27f1dca25ac42496736,xcodeeval_code_translation,1.0,13.4,12,C
4b13ad0802a7d3c3cdea191cf2d18818,xcodeeval_code_translation,1.0,16.4,15,C
0de5afa1aac9fa3ee7daae04ef25e11b,xcodeeval_code_translation,1.0,17.4,14,C
9eb3de6324f9379d15525cc478b8a77a,xcodeeval_code_translation,1.0,34.8,31,C
5ead719633d5c24a1dec169cb4b8a760,xcodeeval_code_translation,1.0,33.599999999999994,31,C
fb6cfef97fd4db13d14f8e18137490ac,xcodeeval_code_translation,1.0,10.6,9,C
9656f64464844ce39a26eee81633c2d8,xcodeeval_code_translation,1.0,14.0,13,C
2b4d89d5ec323a8b3448b28a3d18bf29,xcodeeval_code_translation,1.0,21.2,20,C
eec37cfbd27624915d8dae9125bdea33,xcodeeval_code_translation,1.0,11.0,13,C
f91d9ae0920fe7715b0ddd669b156e98,xcodeeval_code_translation,1.0,13.8,17,C
ee1f53138f75011c00045a88dbd80062,xcodeeval_code_translation,1.0,17.2,18,C
35dd50b0c3b9fcfa7ffb7bcee7f864ad,xcodeeval_code_translation,1.0,35.0,67,C
8dbadebfa50438e48f891b9b42d35c9a,xcodeeval_code_translation,1.0,20.6,22,C
f11f9d0c18311e4b39bb7e211ed5802f,xcodeeval_code_translation,1.0,30.199999999999996,35,C
9558081b1bbf5832e8c3ee4040435aa1,xcodeeval_code_translation,1.0,27.199999999999996,22,C
384ebf9eb85f60cd2366bc696700e055,xcodeeval_code_translation,1.0,11.2,9,C
15717973364af78cc5fde6c17e2e646d,xcodeeval_code_translation,1.0,6.799999999999999,9,C
2ad6bed1841a5708f37a1443a124b903,xcodeeval_code_translation,1.0,9.2,8,C
fa382824a94cd104da08dd8872361aea,xcodeeval_code_translation,1.0,20.799999999999997,19,C
fb4c18db409acbed597f35900f2fd6cf,xcodeeval_code_translation,1.0,27.8,28,C
b28fe6c6053fb7f2e23ddf8a065070d5,xcodeeval_code_translation,1.0,13.4,13,C
3bd87de4075648236097ef39f9aedbda,xcodeeval_code_translation,1.0,12.2,12,C
c03fca164508f64ee6c9d23b2034d16e,xcodeeval_code_translation,1.0,28.0,23,C
c38899e593c8c630929a64286fb37eef,xcodeeval_code_translation,1.0,3.8,5,C
9fbed838f350b071412ff03a0b74d931,xcodeeval_code_translation,1.0,33.8,22,C
4abcf3c53555a6513832e581d2daddc2,xcodeeval_code_translation,1.0,13.4,15,C
9d315453fee2a93b0d0c30394a17a75c,xcodeeval_code_translation,1.0,11.2,10,C
24257f0e1b18a29352d81b1dec9c7551,xcodeeval_code_translation,1.0,31.0,24,C
5ba2789985ca77388eac0021778b0a43,xcodeeval_code_translation,1.0,23.4,21,C
ddcdf7cb77ada3407a741569bd1f2fb6,xcodeeval_code_translation,1.0,31.799999999999997,25,C
b24a89c98ef0a869a979bbe21c88a283,xcodeeval_code_translation,1.0,8.6,12,C
b81f7cb17f6026db6c6e274c80665a91,xcodeeval_code_translation,1.0,6.6,6,C
9724fa72676d570aa4dfe5d950843349,xcodeeval_code_translation,1.0,23.6,23,C
f5c81f5ef83b0789f9308321f6d9e29b,xcodeeval_code_translation,1.0,21.6,26,C
5c5271b2dd83828c07e9c4c7820a72b4,xcodeeval_code_translation,1.0,12.2,12,C
58914aad81a3e497b69c35c3965a833e,xcodeeval_code_translation,1.0,25.0,18,C
d7b5620c08a9a15c2ea79c6726c7a299,xcodeeval_code_translation,1.0,26.6,27,C
657a9cf0df546e5124a1b8370f6ca2db,xcodeeval_code_translation,1.0,11.0,10,C
be86ffa4081fe10556146eaeaa8ccc6c,xcodeeval_code_translation,1.0,32.4,25,C
14e3c253d5e54fca356b9cec3a893a22,xcodeeval_code_translation,1.0,34.4,28,C
41d53f8f4830f182da6aa21df5604e43,xcodeeval_code_translation,1.0,27.6,29,C
60b53794abb605950e5cfe692b8416f5,xcodeeval_code_translation,1.0,20.0,20,C
9628e646abca87fd8adab181ed93f9f4,xcodeeval_code_translation,1.0,5.8,5,C
cc9f8deeb5689a0f15bcb2811aa4d060,xcodeeval_code_translation,1.0,29.0,29,C
056bee65b63b1877e81533b108e9e16e,xcodeeval_code_translation,1.0,13.999999999999998,13,C
5372a1018e63bb4b3676f4999fb49cf0,xcodeeval_code_translation,1.0,23.6,24,C
56f393116458e49588a208941dff7e70,xcodeeval_code_translation,1.0,10.8,12,C
56c6751974f82a6fee1a0feda9d9d845,xcodeeval_code_translation,1.0,30.199999999999996,20,C
c52b7d4f1b6326e17a5839c5770372e4,xcodeeval_code_translation,1.0,14.6,21,C
4a0d9fdb2f8cce93a73f95e60e8d1a4f,xcodeeval_code_translation,1.0,26.6,22,C
5f56bb5231636fd0f33aad30632dbe43,xcodeeval_code_translation,1.0,3.8,6,C
fea1c0a3bed5071cf86553c1e5fc7372,xcodeeval_code_translation,1.0,17.0,19,C
6d106b76c9f27c631594a7f62e253540,xcodeeval_code_translation,1.0,7.6,10,C
5775791c3436aa1ea2ea8fbb631f4f7f,xcodeeval_code_translation,1.0,16.2,14,C
8317afee580017416322bceb8521c599,xcodeeval_code_translation,1.0,7.4,9,C
c9cf64c6757332cf84ef69feb12de758,xcodeeval_code_translation,1.0,31.799999999999997,25,C
c2399d1f0ab3033d9ab608c13f8786e4,xcodeeval_code_translation,1.0,19.6,22,C
7985cd111a09c43263d1b9bb01ef889f,xcodeeval_code_translation,1.0,1.4,2,C
0410d92602dba1106c848f2859f6324b,xcodeeval_code_translation,1.0,33.0,27,C
2d7d70f5fbc1ccf198a499e8a9ff6263,xcodeeval_code_translation,1.0,14.4,18,C
c2ef9d39b36c9b81bafcc9a9cdb2a418,xcodeeval_code_translation,1.0,9.0,9,C
9a61c079ea554026a7f0f5c44c32c73a,xcodeeval_code_translation,1.0,17.0,20,C
df9ed0d7f375e023859aca287e9f6fd8,xcodeeval_code_translation,1.0,32.6,32,C
68049747e245520f31423f52da446679,xcodeeval_code_translation,1.0,10.4,11,C
b072dc9e37263b339fdf61bfaddd23a7,xcodeeval_code_translation,1.0,15.4,13,C
c8b5deb3507b48c6d321f7654686ca6b,xcodeeval_code_translation,1.0,17.2,21,C
da9127508071bd48646ab63da9797905,xcodeeval_code_translation,1.0,2.5999999999999996,3,C
bf56cc8a6c59942c6a2aab11fdadc901,xcodeeval_code_translation,1.0,2.5999999999999996,3,C
5a179de1b51bf493e0d75176c034ec73,xcodeeval_code_translation,1.0,11.0,11,C
25f51c7117f1ca317213431b9e24ac58,xcodeeval_code_translation,1.0,28.199999999999996,21,C
524b08bf5bee939b96bb80c67b225aca,xcodeeval_code_translation,1.0,10.4,13,C
cb4820305a7ab90d89817aca757201ad,xcodeeval_code_translation,1.0,9.0,7,C
e995bf7732a2c5da187261deaa3d36cd,xcodeeval_code_translation,1.0,5.0,7,C
ed25f620ddabe07d3592709cb379d54b,xcodeeval_code_translation,1.0,13.599999999999998,14,C
822882d52976b970750cca1390e7f4df,xcodeeval_code_translation,1.0,20.0,15,C
79c10451cc1f940978434ce488cbb5f6,xcodeeval_code_translation,1.0,12.4,15,C
f5c50c1c6c02d6dd29d047c94102d53b,xcodeeval_code_translation,1.0,23.0,20,C
594f1b782fbb920eed3f4b3ae40b33d3,xcodeeval_code_translation,1.0,7.4,8,C
b8becf301ec0a94223050691d150e086,xcodeeval_code_translation,1.0,18.799999999999997,19,C
65ac588db85e1536c70b803cd4496ebf,xcodeeval_code_translation,1.0,24.799999999999997,26,C
3739ff920cd62a462ba90789b50453ff,xcodeeval_code_translation,1.0,5.0,5,C
3d4ab78f15cb725f09601b7bef5d2274,xcodeeval_code_translation,1.0,34.2,33,C
bf7c81dd212553d705a9715937dec451,xcodeeval_code_translation,1.0,15.2,16,C
e7473071ceb253f02961d10696eeefe5,xcodeeval_code_translation,1.0,6.999999999999999,6,C
b84a37a5f75221aa3687ca590cd3287d,xcodeeval_code_translation,1.0,10.6,9,C
49d362b4da6bf5886ee526358dfaabfd,xcodeeval_code_translation,1.0,1.4,2,C
10ed8dd9d0f8641a511517e204071e5e,xcodeeval_code_translation,1.0,6.6,10,C
7b10a5dd878a349f713d3acf2d892bde,xcodeeval_code_translation,1.0,14.6,13,C
da907f50aa62717837063c35cb5b18e6,xcodeeval_code_translation,1.0,23.4,22,C
0efc6376ee6f1b20adfdaf1e661db9b7,xcodeeval_code_translation,1.0,12.0,10,C
b943d2460fc22a71a2c9afde4079f863,xcodeeval_code_translation,1.0,34.0,40,C
bcd1ddb4c30653873f9f59e18c885c8e,xcodeeval_code_translation,1.0,17.799999999999997,25,C
64a91ca0b590f19b3efba056b5fc9dad,xcodeeval_code_translation,1.0,9.4,13,C
45780acd745424decbb3bacdc7723407,xcodeeval_code_translation,1.0,2.5999999999999996,8,C
353f10554b4be814f1a215802ec5a016,xcodeeval_code_translation,1.0,35.8,25,C
78b4306bc97fa1f37c26b8d3d122c19d,xcodeeval_code_translation,1.0,5.8,5,C
5da18f6900d759f5c199b2e736e20f56,xcodeeval_code_translation,1.0,8.0,7,C
b004e39b937b9c1ad4b0251299f48968,xcodeeval_code_translation,1.0,18.2,20,C
ba4310479132c4edb730f5581ca6ef32,xcodeeval_code_translation,1.0,11.2,8,C
7016013332450cb9183c2c2c0c443929,xcodeeval_code_translation,1.0,25.0,30,C
2f163e86450b7083819e8bbf64e5c168,xcodeeval_code_translation,1.0,1.4,2,C
21e856e1cf6b1d73d302c2c139e928de,xcodeeval_code_translation,1.0,17.799999999999997,22,C
2ed7b5e1528e987cb519019cf00f5f6c,xcodeeval_code_translation,1.0,17.4,15,C
ce6d8ae32278e4014b09808dd347d47f,xcodeeval_code_translation,1.0,10.4,10,C
dda54627a3af5b7d9e4da9aa0ffaa8df,xcodeeval_code_translation,1.0,19.4,23,C
f65beb218a3ef9548bdd70dfef0d620a,xcodeeval_code_translation,1.0,15.2,14,C
0c251095942230be0e2cb0df61659829,xcodeeval_code_translation,1.0,19.0,21,C
fa3bb339e049096f839cf4ba8abd08d9,xcodeeval_code_translation,1.0,5.8,5,C
32af0bf8da4afa29c491f6a820eae8e8,xcodeeval_code_translation,1.0,10.4,14,C
e652dd00a35c8dc5fc32cf0733b64622,xcodeeval_code_translation,1.0,30.0,22,C
97d573dc547796cb03c250a5cb2c4110,xcodeeval_code_translation,1.0,11.0,12,C
dfba4d58de0e4ee02f95a789d5e6dba8,xcodeeval_code_translation,1.0,2.5999999999999996,3,C
74f1b16ccb7893a1d7b3ef1d1fec996e,xcodeeval_code_translation,1.0,12.2,16,C
193759ed065ac5ad263fe5acf2fc8fee,xcodeeval_code_translation,1.0,8.6,7,C
137849bddc4b7f276a15214fb19541b7,xcodeeval_code_translation,1.0,27.799999999999997,19,C
e1ccdedc4adcff3c7e092dd30bc7cf6c,xcodeeval_code_translation,1.0,23.0,23,C
a186db501ba5f6460a451106c2f1729f,xcodeeval_code_translation,1.0,16.8,22,C
b5b5864c40839c90c9b766c1a80c69f0,xcodeeval_code_translation,1.0,2.5999999999999996,3,C
b84dd26488e5345e428efc0c01d5a49b,xcodeeval_code_translation,1.0,2.5999999999999996,3,C
e87d5dda1727b2bf5f0cdfc5042c02ab,xcodeeval_code_translation,1.0,26.799999999999997,17,C
02903a68fbebdd117f779ac36a3f3c3b,xcodeeval_code_translation,1.0,9.4,10,C
bfe8f222db882242a3934dc70833df6c,xcodeeval_code_translation,1.0,1.4,2,C
372b7f96a1ab19d657999893eba5d65f,xcodeeval_code_translation,1.0,7.8,7,C
6df3a1fe0f6803e5500144308c6a5eb4,xcodeeval_code_translation,1.0,13.4,13,C
406ec3e8be826b9e5d85041b5cc1829b,xcodeeval_code_translation,1.0,1.4,2,C
d1d31f94427e229a532276ad2474af03,xcodeeval_code_translation,1.0,14.6,19,C
7e7ebedb71410b1430534c0e18226c28,xcodeeval_code_translation,1.0,8.6,12,C
e23d4a7f7ed661165d7436474f7c7eeb,xcodeeval_code_translation,1.0,30.0,23,C
3f49896aa5427d9c37310cdf2e2d98db,xcodeeval_code_translation,1.0,28.6,23,C
5c1b33e5ce776e4dd5eff74b0c97b3e5,xcodeeval_code_translation,1.0,12.4,23,C
1472d5f79906c025fc62bcbf12599073,xcodeeval_code_translation,1.0,9.6,11,C
cedc06029dd6b81ad05fe4df3e8007f7,xcodeeval_code_translation,1.0,11.8,13,C
d0724f5afad3c1b0622fd8672eaae4f8,xcodeeval_code_translation,1.0,13.999999999999998,18,C
26c6809c59601396f3aa49c23268240d,xcodeeval_code_translation,1.0,34.6,42,C
b18e3ddb186726cde734e3f6e6cc9108,xcodeeval_code_translation,1.0,22.6,27,C
79fa3876256ee7d2716563b188ca7c1b,xcodeeval_code_translation,1.0,5.8,6,C
25e15f0209d09a77ff1d228f164035ce,xcodeeval_code_translation,1.0,12.0,14,C
0187b4dc713c672de35ad6e0ec6f1800,xcodeeval_code_translation,1.0,1.4,2,C
a495965089dd4fb774b422da5460af12,xcodeeval_code_translation,1.0,27.199999999999996,21,C
b135a9c29bf44124df17fc95faeca6ae,xcodeeval_code_translation,1.0,7.4,7,C
